Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Monthly),Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE1 OFFICE ZN:Zone Air Temperature [C](Hourly),ZONE1 OFFICE ZN:Zone Air Relative Humidity [%](Hourly),ZONE2 FINE STORAGE ZN:Zone Air Temperature [C](Hourly),ZONE2 FINE STORAGE ZN:Zone Air Relative Humidity [%](Hourly),ZONE3 BULK STORAGE ZN:Zone Air Temperature [C](Hourly),ZONE3 BULK STORAGE ZN:Zone Air Relative Humidity [%](Hourly),Electricity:Facility [J](TimeStep),Gas:Facility [J](TimeStep) 
 06/27  02:15:00,,19.549999999999998,,,,,,,10030005.061287152,0.0 
 06/27  02:30:00,,19.7,,,,,,,10030005.061287152,0.0 
 06/27  02:45:00,,19.85,,,,,,,10030005.061287152,0.0 
 06/27  03:00:00,,20.0,22.915231828716853,68.2589004184658,21.999666603531897,79.93372181936351,22.54099738340726,70.3230329733761,10030005.061287152,0.0 
 06/27  03:15:00,,20.0,,,,,,,10030005.061287152,0.0 
 06/27  03:30:00,,20.0,,,,,,,10030005.061287152,0.0 
 06/27  03:45:00,,20.0,,,,,,,10030005.061287152,0.0 
 06/27  04:00:00,,20.0,22.852273253959056,68.59407008184114,21.9005195471066,79.60823188067349,22.442269758672624,70.7563963831781,10030005.061287152,0.0 
 06/27  04:15:00,,19.85,,,,,,,10030005.061287152,0.0 
 06/27  04:30:00,,19.7,,,,,,,10030005.061287152,0.0 
 06/27  04:45:00,,19.549999999999998,,,,,,,10030005.061287152,0.0 
 06/27  05:00:00,,19.4,22.80550570485421,68.84851237719534,21.806429002474148,79.62514743468798,22.352163888794104,71.16154475433625,6172250.461287153,0.0 
 06/27  05:15:00,,19.7,,,,,,,6172250.461287153,0.0 
 06/27  05:30:00,,20.0,,,,,,,6172250.461287153,0.0 
 06/27  05:45:00,,20.3,,,,,,,6161749.359940499,0.0 
 06/27  06:00:00,,20.6,22.800506526050016,68.88014809067056,21.96367904579336,78.81384913352665,22.421465874546955,70.868298070253,6151248.258593845,0.0 
 06/27  06:15:00,,21.275000000000003,,,,,,,6244723.488837156,0.0 
 06/27  06:30:00,,21.950000000000004,,,,,,,6244723.488837156,0.0 
 06/27  06:45:00,,22.625,,,,,,,6244723.488837156,0.0 
 06/27  07:00:00,,23.3,22.91378391202145,68.73987722096909,22.49213141410718,76.48119567360655,22.784262592363665,69.46565845690238,6022514.4182775099,0.0 
 06/27  07:15:00,,23.875,,,,,,,23159776.96313016,0.0 
 06/27  07:30:00,,24.450000000000004,,,,,,,23182214.068646898,163961.3459749858 
 06/27  07:45:00,,25.025000000000003,,,,,,,23144849.918706895,0.0 
 06/27  08:00:00,,25.6,23.70239437512177,67.38864957133507,23.596462711153018,73.3484871654722,23.329237209945757,67.7756505241152,23303015.378728238,0.0 
 06/27  08:15:00,,26.000000000000005,,,,,,,32671854.52193858,0.0 
 06/27  08:30:00,,26.4,,,,,,,32784389.84127027,0.0 
 06/27  08:45:00,,26.799999999999998,,,,,,,32849396.79844969,0.0 
 06/27  09:00:00,,27.2,23.899606597749658,66.66042036264884,24.5181245084161,71.29118837346259,24.098808989188986,65.53278874432178,31223226.333452695,0.0 
 06/27  09:15:00,,27.625,,,,,,,33495160.94314123,0.0 
 06/27  09:30:00,,28.049999999999998,,,,,,,33541919.55406481,0.0 
 06/27  09:45:00,,28.474999999999999,,,,,,,33646677.45090138,0.0 
 06/27  10:00:00,,28.9,23.89994382763369,64.39016405402872,25.157992373197368,69.34631630347843,24.686366618593647,64.07166512176392,33646260.29133743,0.0 
 06/27  10:15:00,,29.174999999999998,,,,,,,33680620.89423586,0.0 
 06/27  10:30:00,,29.45,,,,,,,33665497.87153652,0.0 
 06/27  10:45:00,,29.725,,,,,,,30942455.51172919,0.0 
 06/27  11:00:00,,30.0,23.89983067626836,61.85140934953139,25.74001060499557,66.63775052517652,25.122564878793594,62.97624584992154,30966977.31079139,0.0 
 06/27  11:15:00,,30.425,,,,,,,31045969.674720009,0.0 
 06/27  11:30:00,,30.85,,,,,,,31081942.020087676,0.0 
 06/27  11:45:00,,31.275,,,,,,,31076662.922436757,0.0 
 06/27  12:00:00,,31.7,23.899692512007979,59.601996544409889,26.144121471307697,64.30908219203121,25.378626958325627,62.277992545680877,26527922.400613008,0.0 
 06/27  12:15:00,,31.549999999999998,,,,,,,20664923.23356135,0.0 
 06/27  12:30:00,,31.4,,,,,,,20664071.486158577,0.0 
 06/27  12:45:00,,31.250000000000005,,,,,,,20665298.47244082,0.0 
 06/27  13:00:00,,31.1,23.899715524408398,57.474000609823239,26.202514949435046,62.41263125152227,25.362678160950808,62.355652464532187,20666099.3003642,0.0 
 06/27  13:15:00,,31.525000000000003,,,,,,,26568012.034119626,0.0 
 06/27  13:30:00,,31.95,,,,,,,26614926.892538404,0.0 
 06/27  13:45:00,,32.375,,,,,,,26643326.431619765,0.0 
 06/27  14:00:00,,32.8,23.89956591996422,55.59382130331378,26.43346291327083,59.33115226572839,25.65107137287024,61.09516815592329,26666929.636504953,0.0 
 06/27  14:15:00,,32.8,,,,,,,26644039.917036114,0.0 
 06/27  14:30:00,,32.8,,,,,,,26617262.530619686,0.0 
 06/27  14:45:00,,32.8,,,,,,,26607680.889449229,0.0 
 06/27  15:00:00,,32.8,23.899457512555867,54.146497551126788,26.421486202262828,56.53880576198083,25.786471197893716,60.01911362392191,26597267.844605689,0.0 
 06/27  15:15:00,,31.949999999999997,,,,,,,26559743.010720269,0.0 
 06/27  15:30:00,,31.099999999999999,,,,,,,28415270.155496584,0.0 
 06/27  15:45:00,,30.249999999999998,,,,,,,31064401.564691605,0.0 
 06/27  16:00:00,,29.4,23.899574042664363,53.654533803125648,26.309606867505,55.76925798392832,25.765877794587938,59.6325902626063,31018310.047160075,0.0 
 06/27  16:15:00,,29.4,,,,,,,30721057.251226758,0.0 
 06/27  16:30:00,,29.4,,,,,,,33091799.602307988,0.0 
 06/27  16:45:00,,29.4,,,,,,,33079627.3423243,0.0 
 06/27  17:00:00,,29.4,23.899652119103338,55.300240226341859,26.11342992041036,59.91846329309604,25.609434959396564,60.76628195741148,33105480.969471937,0.0 
 06/27  17:15:00,,29.275,,,,,,,22374032.397692399,0.0 
 06/27  17:30:00,,29.15,,,,,,,22385056.827985906,0.0 
 06/27  17:45:00,,29.025,,,,,,,25643539.904895419,0.0 
 06/27  18:00:00,,28.9,23.900077731741676,57.21815803837482,25.752846062992725,64.67564626010491,25.191354223438894,63.02210642091431,25633901.89596113,0.0 
 06/27  18:15:00,,28.9,,,,,,,6151248.258593845,0.0 
 06/27  18:30:00,,28.9,,,,,,,6161749.359940499,0.0 
 06/27  18:45:00,,28.9,,,,,,,6172250.461287153,0.0 
 06/27  19:00:00,,28.9,24.18300883441632,57.78489477841745,24.61773660041369,70.51936968818683,24.780774812687008,65.04928863895367,6172250.461287153,0.0 
 06/27  19:15:00,,28.474999999999999,,,,,,,6172250.461287153,0.0 
 06/27  19:30:00,,28.049999999999998,,,,,,,6172250.461287153,0.0 
 06/27  19:45:00,,27.625,,,,,,,11765228.461287152,0.0 
 06/27  20:00:00,,27.2,24.08626638744549,59.324997276070977,24.03915596317032,72.90446248475301,24.414418907507849,66.71681773285097,11765228.461287152,0.0 
 06/27  20:15:00,,26.924999999999998,,,,,,,11765228.461287152,0.0 
 06/27  20:30:00,,26.65,,,,,,,11765228.461287152,0.0 
 06/27  20:45:00,,26.375000000000005,,,,,,,11765228.461287152,0.0 
 06/27  21:00:00,,26.1,23.895822985841624,60.63614005811153,23.642539435384966,74.69447103266487,24.107822980030329,68.12023146289244,11765228.461287152,0.0 
 06/27  21:15:00,,25.825000000000004,,,,,,,11765228.461287152,0.0 
 06/27  21:30:00,,25.55,,,,,,,11765228.461287152,0.0 
 06/27  21:45:00,,25.275,,,,,,,11765228.461287152,0.0 
 06/27  22:00:00,,25.0,23.754608789667196,61.47128077057439,23.36142655843967,76.11837265712173,23.853240998486599,69.2838236559908,11765228.461287152,0.0 
 06/27  22:15:00,,24.85,,,,,,,11765228.461287152,0.0 
 06/27  22:30:00,,24.7,,,,,,,11765228.461287152,0.0 
 06/27  22:45:00,,24.549999999999998,,,,,,,11765228.461287152,0.0 
 06/27  23:00:00,,24.4,23.651620974514484,62.76283924693485,23.132272760236377,77.46799596371828,23.656590671675063,70.37333411196275,11765228.461287152,0.0 
 06/27  23:15:00,,23.999999999999998,,,,,,,11765228.461287152,0.0 
 06/27  23:30:00,,23.6,,,,,,,11765228.461287152,0.0 
 06/27  23:45:00,,23.200000000000004,,,,,,,11765228.461287152,0.0 
 06/27  24:00:00,,22.8,23.52399276931823,64.66350394922779,22.886062755471778,79.16015225900012,23.45468452275855,71.68119377683888,11765228.461287152,0.0 
 06/28  00:15:00,,22.650000000000003,,,,,,,10030005.061287152,0.0 
 06/28  00:30:00,,22.5,,,,,,,10030005.061287152,0.0 
 06/28  00:45:00,,22.349999999999999,,,,,,,10030005.061287152,0.0 
 06/28  01:00:00,,22.2,23.38129044503414,66.37396097617877,22.639452223665669,80.86627653142748,23.24217800633111,73.00596130632673,10030005.061287152,0.0 
 06/28  01:15:00,,22.2,,,,,,,10030005.061287152,0.0 
 06/28  01:30:00,,22.2,,,,,,,10030005.061287152,0.0 
 06/28  01:45:00,,22.2,,,,,,,10030005.061287152,0.0 
 06/28  02:00:00,,22.2,23.271701736108029,67.7060470215314,22.451285759306559,81.96987120672107,23.06832013397124,74.06302971501488,10030005.061287152,0.0 
 06/28  02:15:00,,21.799999999999998,,,,,,,10030005.061287152,0.0 
 06/28  02:30:00,,21.4,,,,,,,10030005.061287152,0.0 
 06/28  02:45:00,,21.0,,,,,,,10030005.061287152,0.0 
 06/28  03:00:00,,20.6,23.162177961874204,68.92847815227442,22.27465228849599,82.88314589373195,22.914752943017214,74.9914273255948,10030005.061287152,0.0 
 06/28  03:15:00,,20.6,,,,,,,10030005.061287152,0.0 
 06/28  03:30:00,,20.6,,,,,,,10030005.061287152,0.0 
 06/28  03:45:00,,20.6,,,,,,,10030005.061287152,0.0 
 06/28  04:00:00,,20.6,23.041333711848674,70.0148512716392,22.080689616847648,83.65772306392953,22.739388076305443,75.96428966874423,10030005.061287152,0.0 
 06/28  04:15:00,,20.6,,,,,,,10030005.061287152,0.0 
 06/28  04:30:00,,20.6,,,,,,,10030005.061287152,0.0 
 06/28  04:45:00,,20.6,,,,,,,10030005.061287152,0.0 
 06/28  05:00:00,,20.6,22.95988461017337,70.72002228608469,21.9466211442315,84.00638205606274,22.603035451506054,76.69346182936197,6172250.461287153,0.0 
 06/28  05:15:00,,21.150000000000003,,,,,,,6172250.461287153,0.0 
 06/28  05:30:00,,21.700000000000004,,,,,,,6172250.461287153,0.0 
 06/28  05:45:00,,22.25,,,,,,,6151248.258593845,0.0 
 06/28  06:00:00,,22.8,22.9543318041151,70.9648909457361,22.100277341288625,82.6887008737817,22.656441051139056,76.43967293253013,6151248.258593845,0.0 
 06/28  06:15:00,,23.35,,,,,,,6244723.488837156,0.0 
 06/28  06:30:00,,23.9,,,,,,,6244723.488837156,0.0 
 06/28  06:45:00,,24.45,,,,,,,6022514.4182775099,0.0 
 06/28  07:00:00,,25.0,23.13568602283116,70.24251788454242,22.668456379280074,78.70787296824054,23.03565785787154,74.48584187624874,6011036.597826712,0.0 
 06/28  07:15:00,,25.7,,,,,,,23092123.884967358,0.0 
 06/28  07:30:00,,26.4,,,,,,,23388967.818028474,167236.02292204285 
 06/28  07:45:00,,27.1,,,,,,,23472132.84703422,0.0 
 06/28  08:00:00,,27.8,23.819802570704704,66.70017162307473,24.12291670745957,68.58462516063308,23.693403604281529,71.39313483427793,21603259.425581516,0.0 
 06/28  08:15:00,,28.075000000000004,,,,,,,32804404.332151358,0.0 
 06/28  08:30:00,,28.35,,,,,,,31245805.251924118,0.0 
 06/28  08:45:00,,28.624999999999998,,,,,,,32130755.037993548,0.0 
 06/28  09:00:00,,28.9,23.899927761437973,63.17292050918382,24.95432527329374,62.031276568486067,24.45664031466874,67.90517800546462,31173443.965355766,0.0 
 06/28  09:15:00,,29.174999999999998,,,,,,,33483165.25957347,0.0 
 06/28  09:30:00,,29.45,,,,,,,33491553.145254006,0.0 
 06/28  09:45:00,,29.725,,,,,,,33523905.584177689,0.0 
 06/28  10:00:00,,30.0,23.89987971544155,58.90941665469974,25.54885003841895,54.939075657742318,24.98024218658263,65.30582013088439,33556117.63201501,0.0 
 06/28  10:15:00,,30.425,,,,,,,30896100.413289396,0.0 
 06/28  10:30:00,,30.85,,,,,,,30978236.57030271,0.0 
 06/28  10:45:00,,31.275,,,,,,,30967044.364757305,0.0 
 06/28  11:00:00,,31.7,23.89977619905062,56.13024038521937,26.084831329250535,52.43987523966456,25.395374418194323,63.237679192430068,30998793.079862644,0.0 
 06/28  11:15:00,,31.7,,,,,,,31012885.992234589,0.0 
 06/28  11:30:00,,31.7,,,,,,,31027831.651002613,0.0 
 06/28  11:45:00,,31.7,,,,,,,31039556.246163723,0.0 
 06/28  12:00:00,,31.7,23.89966944256091,53.72897226863799,26.5012755247035,49.3181214842221,25.72707364162458,61.1684448248537,31050008.47888433,0.0 
 06/28  12:15:00,,31.974999999999999,,,,,,,25221396.633395319,0.0 
 06/28  12:30:00,,32.25,,,,,,,25239645.727485427,0.0 
 06/28  12:45:00,,32.525,,,,,,,25502300.64224894,0.0 
 06/28  13:00:00,,32.8,23.899777865403214,52.35698476797453,26.684415506206514,48.266766777476188,25.774100420327416,60.381702041457739,25606063.9495846,0.0 
 06/28  13:15:00,,32.925,,,,,,,31595955.407282838,0.0 
 06/28  13:30:00,,33.05,,,,,,,26855968.144366418,0.0 
 06/28  13:45:00,,33.175,,,,,,,31798641.894201254,0.0 
 06/28  14:00:00,,33.3,23.89962098492467,51.49100426641184,26.700022747620126,47.732283689319228,25.98893621170567,59.19493502961895,31923175.78582474,0.0 
 06/28  14:15:00,,33.175,,,,,,,31933302.07659314,0.0 
 06/28  14:30:00,,33.05,,,,,,,31930890.928138455,0.0 
 06/28  14:45:00,,32.925,,,,,,,31918003.786923063,0.0 
 06/28  15:00:00,,32.8,23.899713928082496,50.86386682785767,26.700044079242728,46.97269963236367,26.18928137097823,58.17144058844199,31919143.906478406,0.0 
 06/28  15:15:00,,33.074999999999999,,,,,,,31985716.384236184,0.0 
 06/28  15:30:00,,33.349999999999997,,,,,,,32044750.90964658,0.0 
 06/28  15:45:00,,33.625,,,,,,,32058411.664909245,0.0 
 06/28  16:00:00,,33.9,23.899708043895914,50.16267114824832,26.70003840214697,45.67938511571433,26.30068379916854,57.580004654540669,34187729.75728019,0.0 
 06/28  16:15:00,,33.349999999999997,,,,,,,31746752.442637676,0.0 
 06/28  16:30:00,,32.8,,,,,,,33859359.445852618,0.0 
 06/28  16:45:00,,32.25,,,,,,,33549300.02236142,0.0 
 06/28  17:00:00,,31.7,23.899743328101729,50.797541795396778,26.699706626002969,47.09190647628436,26.29532212853463,57.23449006733017,33219599.182921318,0.0 
 06/28  17:15:00,,31.125,,,,,,,22463239.747289666,0.0 
 06/28  17:30:00,,30.549999999999998,,,,,,,22439928.54409369,0.0 
 06/28  17:45:00,,29.974999999999999,,,,,,,22444341.86212866,0.0 
 06/28  18:00:00,,29.4,23.900032329820904,53.48849000842876,26.38676583477072,54.32115655506435,25.87496804751749,59.007291225990339,23748437.8181904,0.0 
 06/28  18:15:00,,29.124999999999998,,,,,,,6140747.157247192,0.0 
 06/28  18:30:00,,28.85,,,,,,,6151248.258593845,0.0 
 06/28  18:45:00,,28.575000000000004,,,,,,,6151248.258593845,0.0 
 06/28  19:00:00,,28.3,24.41704058337315,54.18301068333841,25.087515887455895,62.2287243945663,25.35150032815948,61.499900775092488,6161749.359940499,0.0 
 06/28  19:15:00,,27.75,,,,,,,6172250.461287153,0.0 
 06/28  19:30:00,,27.200000000000004,,,,,,,6172250.461287153,0.0 
 06/28  19:45:00,,26.650000000000003,,,,,,,11765228.461287152,0.0 
 06/28  20:00:00,,26.1,24.301647394721259,56.723261249573237,24.282633127010145,67.33699400923841,24.794988971176147,64.23196887696017,11765228.461287152,0.0 
 06/28  20:15:00,,25.975,,,,,,,11765228.461287152,0.0 
 06/28  20:30:00,,25.85,,,,,,,11765228.461287152,0.0 
 06/28  20:45:00,,25.725,,,,,,,11765228.461287152,0.0 
 06/28  21:00:00,,25.6,24.07553724882559,59.32370954200546,23.789819471099663,70.8210590893573,24.34047766666478,66.54681655977203,11765228.461287152,0.0 
 06/28  21:15:00,,25.6,,,,,,,11765228.461287152,0.0 
 06/28  21:30:00,,25.6,,,,,,,11765228.461287152,0.0 
 06/28  21:45:00,,25.6,,,,,,,11765228.461287152,0.0 
 06/28  22:00:00,,25.6,23.94663904166474,61.33505107219042,23.55433631658752,72.8532218138189,24.113223122624917,67.91636783585192,11765228.461287152,0.0 
 06/28  22:15:00,,25.450000000000004,,,,,,,11765228.461287152,0.0 
 06/28  22:30:00,,25.3,,,,,,,11765228.461287152,0.0 
 06/28  22:45:00,,25.15,,,,,,,11765228.461287152,0.0 
 06/28  23:00:00,,25.0,23.859619782374709,63.15094677393943,23.401904161204738,74.20595962858741,23.993495013868825,68.8416335049871,11765228.461287152,0.0 
 06/28  23:15:00,,24.725,,,,,,,11765228.461287152,0.0 
 06/28  23:30:00,,24.45,,,,,,,11765228.461287152,0.0 
 06/28  23:45:00,,24.174999999999998,,,,,,,11765228.461287152,0.0 
 06/28  24:00:00,,23.9,23.745726352594333,64.64030829734505,23.206021273462999,75.18361555778222,23.841575810430969,69.69211601676779,11765228.461287152,0.0 
 06/29  00:15:00,,23.749999999999998,,,,,,,10030005.061287152,0.0 
 06/29  00:30:00,,23.6,,,,,,,10030005.061287152,0.0 
 06/29  00:45:00,,23.450000000000004,,,,,,,10030005.061287152,0.0 
 06/29  01:00:00,,23.3,23.622184887929494,65.67556675428252,23.004123729138603,75.34582883831706,23.66896116222327,70.35604253392941,10030005.061287152,0.0 
 06/29  01:15:00,,23.3,,,,,,,10030005.061287152,0.0 
 06/29  01:30:00,,23.3,,,,,,,10030005.061287152,0.0 
 06/29  01:45:00,,23.3,,,,,,,10030005.061287152,0.0 
 06/29  02:00:00,,23.3,23.518305593599736,66.35859929908027,22.821818715013067,75.3439166955761,23.50934585201892,70.895821262439,10030005.061287152,0.0 
 06/29  02:15:00,,23.175,,,,,,,10030005.061287152,0.0 
 06/29  02:30:00,,23.05,,,,,,,10030005.061287152,0.0 
 06/29  02:45:00,,22.925,,,,,,,10030005.061287152,0.0 
 06/29  03:00:00,,22.8,23.423238899747895,67.03492159542863,22.649287473325864,75.81572000056193,23.35391498002266,71.50169311737375,10030005.061287152,0.0 
 06/29  03:15:00,,22.650000000000003,,,,,,,10030005.061287152,0.0 
 06/29  03:30:00,,22.5,,,,,,,10030005.061287152,0.0 
 06/29  03:45:00,,22.349999999999999,,,,,,,10030005.061287152,0.0 
 06/29  04:00:00,,22.2,23.320694167677965,68.01254520544535,22.49370606970563,76.74566097683402,23.205926656519126,72.25552760441517,10030005.061287152,0.0 
 06/29  04:15:00,,22.075,,,,,,,10030005.061287152,0.0 
 06/29  04:30:00,,21.95,,,,,,,10030005.061287152,0.0 
 06/29  04:45:00,,21.825,,,,,,,10030005.061287152,0.0 
 06/29  05:00:00,,21.7,23.220481298969987,69.17491039231952,22.341998349774849,78.05569202183692,23.062219453123026,73.17440793206973,6172250.461287153,0.0 
 06/29  05:15:00,,21.825,,,,,,,6172250.461287153,0.0 
 06/29  05:30:00,,21.95,,,,,,,6172250.461287153,0.0 
 06/29  05:45:00,,22.075,,,,,,,6151248.258593845,0.0 
 06/29  06:00:00,,22.2,23.182472051958628,69.83775003748653,22.35908382377915,78.39578118575602,23.028287573094774,73.53067242085129,6151248.258593845,0.0 
 06/29  06:15:00,,22.9,,,,,,,6244723.488837156,0.0 
 06/29  06:30:00,,23.6,,,,,,,6011036.597826712,0.0 
 06/29  06:45:00,,24.3,,,,,,,6011036.597826712,0.0 
 06/29  07:00:00,,25.0,23.31268413059034,69.47369947442522,22.790093119752077,76.46060709342099,23.303215263285414,72.35574109997256,5999558.777375916,0.0 
 06/29  07:15:00,,25.55,,,,,,,23220084.244201498,0.0 
 06/29  07:30:00,,26.1,,,,,,,23558465.650236954,123375.58198291906 
 06/29  07:45:00,,26.65,,,,,,,20277456.069387285,0.0 
 06/29  08:00:00,,27.2,23.85660113783957,68.03303839733172,24.09812091527843,72.89960510943318,23.915343493984744,69.91077829631115,20366977.029667714,0.0 
 06/29  08:15:00,,27.625,,,,,,,31201087.311862358,0.0 
 06/29  08:30:00,,28.049999999999998,,,,,,,31327474.301211876,0.0 
 06/29  08:45:00,,28.474999999999999,,,,,,,31369104.738544037,0.0 
 06/29  09:00:00,,28.9,23.899941429161634,66.74057012055971,24.917227315419387,72.72915725994207,24.694470885395924,67.50923135207373,31404629.95420225,0.0 
 06/29  09:15:00,,29.449999999999997,,,,,,,33735334.72110474,0.0 
 06/29  09:30:00,,30.0,,,,,,,33779044.32101179,0.0 
 06/29  09:45:00,,30.550000000000006,,,,,,,29238887.50336202,0.0 
 06/29  10:00:00,,31.1,23.899683225167679,64.03421894429099,25.58313436609443,71.06051354215866,25.24886217902663,66.04071800671169,31112219.246814796,0.0 
 06/29  10:15:00,,31.375000000000005,,,,,,,31220771.89883862,0.0 
 06/29  10:30:00,,31.650000000000003,,,,,,,31259526.81701921,0.0 
 06/29  10:45:00,,31.925000000000006,,,,,,,31241011.537488119,0.0 
 06/29  11:00:00,,32.2,23.899486448881026,61.181544797138517,26.1994706999376,67.48362135626951,25.699566864486479,64.62568523133072,29392083.509858718,0.0 
 06/29  11:15:00,,32.475,,,,,,,29416675.708837294,0.0 
 06/29  11:30:00,,32.75,,,,,,,29438444.309938764,0.0 
 06/29  11:45:00,,33.025,,,,,,,26761927.22836289,0.0 
 06/29  12:00:00,,33.3,23.89949334441141,58.69879622663266,26.53756290166703,63.81265446413914,26.082302485443994,63.08138012562391,26779277.336147798,0.0 
 06/29  12:15:00,,33.449999999999999,,,,,,,21034672.428796363,0.0 
 06/29  12:30:00,,33.599999999999997,,,,,,,21199843.892090914,0.0 
 06/29  12:45:00,,33.75,,,,,,,21326883.48498213,0.0 
 06/29  13:00:00,,33.9,23.89958576111854,56.425634383471017,26.699050093364286,60.1137355615895,26.13797303308627,62.27482264018748,21476954.58214811,0.0 
 06/29  13:15:00,,34.025,,,,,,,27539002.236419079,0.0 
 06/29  13:30:00,,34.15,,,,,,,27718910.668573157,0.0 
 06/29  13:45:00,,34.275,,,,,,,27859527.291060565,0.0 
 06/29  14:00:00,,34.4,23.899541155486664,54.863180078886788,26.700076338885809,57.72286245191877,26.454542487834403,60.444247604372609,27978593.65361203,0.0 
 06/29  14:15:00,,34.4,,,,,,,27954879.340871779,0.0 
 06/29  14:30:00,,34.4,,,,,,,27924655.100044818,0.0 
 06/29  14:45:00,,34.4,,,,,,,27891242.349749205,0.0 
 06/29  15:00:00,,34.4,23.89951615580906,53.723421698873689,26.70003165216817,55.35460933672083,26.710031763029794,58.45864183684704,29977376.069281945,0.0 
 06/29  15:15:00,,34.55,,,,,,,32747409.366216095,0.0 
 06/29  15:30:00,,34.7,,,,,,,32790485.050367249,0.0 
 06/29  15:45:00,,34.85,,,,,,,32789827.007660774,0.0 
 06/29  16:00:00,,35.0,23.899589191334426,53.41969797256348,26.700002462634765,54.808008892123819,26.799550872536896,57.55908242246522,32767504.314391577,0.0 
 06/29  16:15:00,,34.725,,,,,,,32857565.652908777,0.0 
 06/29  16:30:00,,34.45,,,,,,,35047699.78114199,0.0 
 06/29  16:45:00,,34.175,,,,,,,34832271.0394608,0.0 
 06/29  17:00:00,,33.9,23.8994620077205,53.680351304844268,26.699993471274376,54.895319379830549,26.81115711155872,57.094402466678918,34599052.752585459,0.0 
 06/29  17:15:00,,33.349999999999997,,,,,,,23285755.04773956,0.0 
 06/29  17:30:00,,32.8,,,,,,,22954822.1158692,0.0 
