Date/Time,InteriorLights:Electricity [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),ElectricityNet:Facility [J](Hourly),Pumps:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),ElectricityPurchased:Facility [J](Hourly),Fans:Electricity [J](Hourly),Electricity:HVAC [J](Hourly),ExteriorLights:Electricity [J](Hourly),Gas:Facility [J](Hourly),Electricity:Facility [J](Hourly) 
 11/07  22:00:00,298466186.2,244333092.4,0,548881427.9,3818782533,8627771.593,2227359132,3818782533,248241151.1,797122579,467995376,280086888.8,3818782533
 11/07  23:00:00,149233093.1,0,0,550337907.7,3557076516,8360684.798,2227359132,3557076516,223036146.2,773374053.9,379538063.8,22295070.22,3557076516
 11/07  24:00:00,74616546.55,0,0,552599635.9,3381035854,8360684.798,2227359132,3381035854,207807614.9,760407250.8,291080751.6,22346304.85,3381035854
 11/08  01:00:00,80771321.23,0,0,554872671.8,3254786715,8289832.597,2227359132,3254786715,210924788.9,765797460.6,153357479.7,9975553.087,3254786715
 11/08  02:00:00,80771321.23,0,0,555826543.5,3247015423,8289832.597,2227359132,3247015423,202199625.3,758026168.8,153357479.7,9975553.087,3247015423
 11/08  03:00:00,80771321.23,0,0,556548050.9,3239316457,8289832.597,2227359132,3239316457,193779151.4,750327202.3,153357479.7,9975553.087,3239316457
 11/08  04:00:00,80771321.23,0,0,558031508.3,3265159593,8289832.597,2227359132,3265159593,218138830.3,776170338.6,153357479.7,9975553.087,3265159593
 11/08  05:00:00,80771321.23,0,0,558687285.3,3275161807,8289832.597,2227359132,3275161807,183256611.7,741943897,197586135.8,9975553.087,3275161807
 11/08  06:00:00,161542642.5,61668133.09,0,559268570.9,3449648265,8355831.273,2227359132,3449648265,187867151.8,747135722.7,286043448,71643686.18,3449648265
 11/08  07:00:00,147578169.9,2156581127,0,560131731.5,3709370232,11233605.74,2227359132,3709370232,238059275.4,798191006.9,505796828.3,2166556680,3709370232
 11/08  08:00:00,396878897.1,1514085084,0,559774639.9,3889038454,10429552.16,2227359132,3889038454,233098183.6,792872823.5,442286560.9,1551712449,3889038454
 11/08  09:00:00,1140095635,156933431.3,0,557132962.8,5420609627,34532026.91,2882520710,5420609627,344830241.8,900802413.5,442286560.9,266827086.9,5420609627
 11/08  10:00:00,1139816321,50237732.76,0,551233895.5,5312251731,8421369.347,2882520710,5312251731,401447354.3,952681249.8,309600592.6,190968506.4,5312251731
 11/08  11:00:00,1139816321,4590851.719,0,552909439.1,5216787733,86305057.12,2882520710,5216787733,403338748.9,950630961.6,132685968.3,149441884.4,5216787733
 11/08  12:00:00,1139816321,0,0,553046267.8,5224253132,112280179.4,2882520710,5224253132,384692196.8,928077861.2,132685968.3,167973103,5224253132
 11/08  13:00:00,1139816321,0,0,550277449.6,5047531706,112279830.9,2751488394,5047531706,341772254.1,883156669.3,132685968.3,195136560.5,5047531706
 11/08  14:00:00,1139816321,0,0,550592533,5228997520,112280503.3,2882520710,5228997520,391889996.1,932198522.1,132685968.3,191888404.9,5228997520
 11/08  15:00:00,1141227997,0,0,573550916.7,5265979619,112297615.6,2882520710,5265979619,404459465.1,943905816.9,132685968.3,135230851.6,5265979619
 11/08  16:00:00,1169710647,0,0,629762855.2,5420984433,112346253,2882520710,5420984433,469559901.7,1008254553,132685968.3,124260986.9,5420984433
 11/08  17:00:00,1288925673,0,0,590727527.1,5698316728,112309991.1,2882520710,5698316728,440953233.3,980066447.6,360256452.5,160147182.5,5698316728
 11/08  18:00:00,746165465.5,0,0,547434598.2,4726716848,112279169.8,2358391447,4726716848,298324678.1,838428972.3,644910000.3,103672769.3,4726716848
 11/08  19:00:00,447699279.3,11250289.85,0,546756151.1,4261691977,112291954.3,2227359132,4261691977,263463971.1,804386034.8,644910000.3,89743166.13,4261691977
 11/08  20:00:00,447699279.3,36586853.49,0,542739260.9,4086198081,34383985.36,2227359132,4086198081,258352247.1,799914695.3,556452688.2,91158040.66,4086198081
 11/08  21:00:00,298466186.2,67177998.63,0,542599419.9,3903904017,8441596.938,2227359132,3903904017,251373505.6,793972925.5,556452688.2,132022526,3903904017
 11/08  22:00:00,298466186.2,57750449.7,0,543669800.9,3812999904,8430036.186,2227359132,3812999904,247867884.4,791537685.3,467995376,93494036.37,3812999904
 11/08  23:00:00,149233093.1,0,0,543786541.8,3553736260,8360684.798,2227359132,3553736260,226247256,770033797.7,379538063.8,22319396.87,3553736260
 11/08  24:00:00,74616546.55,0,0,544654661.3,3370501046,8360684.798,2227359132,3370501046,205217780.8,749872442,291080751.6,21538976.41,3370501046
 11/09  01:00:00,80771321.23,0,0,545969803.7,3237040700,8289832.597,2227359132,3237040700,202081641.8,748051445.4,153357479.7,10703202.36,3237040700
 11/09  02:00:00,80771321.23,0,0,547522456.1,3237715021,8289832.597,2227359132,3237715021,201203310.2,748725766.4,153357479.7,9975553.087,3237715021
 11/09  03:00:00,80771321.23,0,0,548520339.3,3231530127,8289832.597,2227359132,3231530127,194020534,742540873.3,153357479.7,9975553.087,3231530127
 11/09  04:00:00,80771321.23,0,0,549295794.3,3256396573,8289832.597,2227359132,3256396573,218111524.8,767407319.1,153357479.7,9975553.087,3256396573
 11/09  05:00:00,80771321.23,0,0,550424181.1,3266247469,8289832.597,2227359132,3266247469,182605377.8,733029558.9,197586135.8,9975553.087,3266247469
 11/09  06:00:00,161542642.5,14824440.99,0,550963227.4,3432513552,8307550.94,2227359132,3432513552,179086062.6,730049290,286043448,24799994.08,3432513552
 11/09  07:00:00,147547134.9,868226055,0,551404482.7,3700719232,9477979.383,2227359132,3700719232,239922185.8,791326668.5,505796828.3,878201608.1,3700719232
 11/09  08:00:00,399702251,479602901.4,0,550770077.9,3881651217,8948382.634,2227359132,3881651217,233373324.2,784143402.1,442286560.9,517207177.5,3881651217
 11/09  09:00:00,1173696568,56503574.31,0,549069301.2,5461055935,8426511.302,2882520710,5461055935,385844794.9,934914096.1,442286560.9,166436276.9,5461055935
 11/09  10:00:00,1140948683,1112295.98,0,552449144.9,5458618729,86300543.64,2882520710,5458618729,467587566.5,1015143562,309600592.6,139380512,5458618729
 11/09  11:00:00,1139816321,0,0,590948096.7,5301049772,112306715.9,2882520710,5301049772,423548028.2,969831942.9,132685968.3,147777810.8,5301049772
 11/09  12:00:00,1139816321,0,0,692135897.3,5399094786,112446769.1,2882520710,5399094786,410567352.7,955907557,132685968.3,168136270.7,5399094786
 11/09  13:00:00,1139816321,0,0,742689742.5,5303152492,112579135.6,2751488394,5303152492,386060920.7,929885671,132685968.3,195793583,5303152492
 11/09  14:00:00,1139816321,0,0,770832995,5512803246,112666318,2882520710,5512803246,432241855.6,975233115.5,132685968.3,192348791.6,5512803246
 11/09  15:00:00,1153683980,0,0,694414612.7,5488927336,112490845.3,2882520710,5488927336,477756073,1020842907,132685968.3,134399802.9,5488927336
 11/09  16:00:00,1182872468,3945.623927,0,554780731.7,5447025351,112282157.6,2882520710,5447025351,562500832.1,1105692024,132685968.3,125367218.6,5447025351
 11/09  17:00:00,1289204988,4644314.617,0,547389152.1,5649088665,60325239.24,2882520710,5649088665,490180634.3,1034247565,360256452.5,165039131.5,5649088665
 11/09  18:00:00,746165465.5,68046695.88,0,545743196.9,4629412616,8439909.742,2358391447,4629412616,306551107.2,852294304.1,644910000.3,172386679.7,4629412616
 11/09  19:00:00,447699279.3,97848659.25,0,547217297.9,4163217072,8474877.24,2227359132,4163217072,268344996.5,815562294.4,644910000.3,175406956.2,4163217072
 11/09  20:00:00,447699279.3,119021092.4,0,548216905.9,4070519645,8499852.61,2227359132,4070519645,263080298.6,811297204.5,556452688.2,174545098.4,4070519645
 11/09  21:00:00,298466186.2,226321691.2,0,548640593.2,3914617552,8627916.728,2227359132,3914617552,255859546.6,804500139.8,556452688.2,291192192.6,3914617552
 11/09  22:00:00,298466186.2,498191035.3,0,549600477.3,3823483543,8965251.761,2227359132,3823483543,251885630.8,801486108.1,467995376,533941911.8,3823483543
 11/09  23:00:00,149233093.1,0,0,550881928.2,3562093594,8360684.798,2227359132,3562093594,227509203.6,778391131.8,379538063.8,22326364.77,3562093594
 11/09  24:00:00,74616546.55,0,0,554714805.6,3459617162,86298591.87,2227359132,3459617162,206335845.9,757566281,291080751.6,22322923.84,3459617162
 11/10  01:00:00,80771321.23,0,0,553478565,3280983806,34269134.95,2227359132,3280983806,212536684.7,764850873.4,153357479.7,9975553.087,3280983806
 11/10  02:00:00,80771321.23,0,0,552264971.4,3242121175,8289832.597,2227359132,3242121175,200866948.9,753131920.4,153357479.7,9975553.087,3242121175
 11/10  03:00:00,80771321.23,0,0,552278550.1,3235773296,8289832.597,2227359132,3235773296,194505491.3,746784041.4,153357479.7,9975553.087,3235773296
 11/10  04:00:00,80771321.23,0,0,552338206.6,3261988641,8289832.597,2227359132,3261988641,220661180.5,772999387.1,153357479.7,9975553.087,3261988641
 11/10  05:00:00,80771321.23,0,0,553282263.9,3284699047,8289832.597,2227359132,3284699047,198198872.4,751481136.2,197586135.8,9975553.087,3284699047
 11/10  06:00:00,161542642.5,10058004.51,0,553608319.8,3453962274,8301396.471,2227359132,3453962274,197895846.7,751504166.5,286043448,20033557.6,3453962274
 11/10  07:00:00,147547134.9,1171669610,0,552617032,3693823423,9881003.898,2227359132,3693823423,231410803.6,784027835.6,505796828.3,1181645163,3693823423
 11/10  08:00:00,396972002.1,823066248.8,0,550671240.3,3881574374,9404250.14,2227359132,3881574374,235669699.6,786340939.8,442286560.9,860625753.3,3881574374
 11/10  09:00:00,1152344000,90050736.8,0,547338261.2,5398127503,8466905.093,2882520710,5398127503,345959576.5,893297837.6,442286560.9,200247286.2,5398127503
 11/10  10:00:00,1139816321,53467753.24,0,543660375.6,5261861529,8423321.752,2882520710,5261861529,358628719.4,902289095,309600592.6,194135617.7,5261861529
 11/10  11:00:00,1139816321,52976505.13,0,546966027,5200482366,112339877.4,2882520710,5200482366,366941973.8,909244285.3,132685968.3,198722572.4,5200482366
 11/10  12:00:00,1139816321,7925305.071,0,549321211.4,5210969524,112289920.4,2882520710,5210969524,375123904.6,915159158.3,132685968.3,176488588.7,5210969524
 11/10  13:00:00,1139816321,0,0,559228424.2,5057304952,112289987.3,2751488394,5057304952,342584368.9,879765178.4,132685968.3,196136398.7,5057304952
 11/10  14:00:00,1139816321,0,0,595543037.8,5273615184,112328830.1,2882520710,5273615184,389424472.3,924811431.9,132685968.3,192839900.4,5273615184
 11/10  15:00:00,1140095635,0,0,639109874.2,5334295539,112394366.3,2882520710,5334295539,394565851.6,928599365.7,132685968.3,139156936.3,5334295539
 11/10  16:00:00,1205210195,0,0,679458975.4,5452680412,112457336.1,2882520710,5452680412,397267064.2,930339285.6,132685968.3,120932072.1,5452680412
 11/10  17:00:00,1334627773,0,0,715325414.7,5859531246,112515722,2882520710,5859531246,402567298.2,935135128.5,360256452.5,160636375.3,5859531246
 11/10  18:00:00,746165465.5,0,0,653202120.4,4855640722,112390204.6,2358391447,4855640722,296289886.4,828580106,644910000.3,104942655.1,4855640722
 11/10  19:00:00,447699279.3,110134.2676,0,597349617.6,4323480226,112322239,2227359132,4323480226,263023608.4,795303813.5,644910000.3,82584132.86,4323480226
 11/10  20:00:00,447699279.3,752602.8988,0,576691246.4,4200385904,112304002.6,2227359132,4200385904,258085299.2,790857914,556452688.2,51703712.33,4200385904
 11/10  21:00:00,298466186.2,1514535.399,0,553005436.8,4018496010,112288067.7,2227359132,4018496010,251600179,785652249.9,556452688.2,66404832.34,4018496010
 11/10  22:00:00,298466186.2,3265937.587,0,544058815.6,3917882721,112283524.4,2227359132,3917882721,248508198.1,784484706.3,467995376,39042994.91,3917882721
 11/10  23:00:00,149233093.1,0,0,538218374.5,3551752166,11608275.72,2227359132,3551752166,226583737.7,764339191.2,379538063.8,22339081.53,3551752166
 11/10  24:00:00,74616546.55,0,0,540067012.7,3371452293,13556963.43,2227359132,3371452293,205560398,744674839.3,291080751.6,22296341.63,3371452293
 11/11  01:00:00,80771321.23,0,0,540317209,3098507263,8289832.597,2096326816,3098507263,200233115.9,740550324.8,153357479.7,9975553.087,3098507263
 11/11  02:00:00,80771321.23,0,0,542141042.8,3106453373,13485693.08,2096326816,3106453373,201159530.8,743068508.2,153357479.7,9975553.087,3106453373
 11/11  03:00:00,80771321.23,0,0,545758364.9,3156186982,60248437.32,2096326816,3156186982,200513074.2,743945651.8,153357479.7,9975553.087,3156186982
 11/11  04:00:00,80771321.23,0,0,544151789.2,3132098368,13485693.08,2096326816,3132098368,224793779.3,768712320.7,153357479.7,9975553.087,3132098368
 11/11  05:00:00,80771321.23,0,0,544345184.1,3128239678,8289832.597,2096326816,3128239678,181708899.7,726054083.8,197586135.8,9975553.087,3128239678
 11/11  06:00:00,80771321.23,7815798.004,0,544826058.1,3214051460,8298918.798,2096326816,3214051460,178573408.4,723399466.6,286043448,17791351.09,3214051460
 11/11  07:00:00,149233093.1,263129830.7,0,545484304.8,3689852695,8671883.199,2227359132,3689852695,234095965.1,779580269.8,505796828.3,273105383.8,3689852695
 11/11  08:00:00,139527917.7,283877679.8,0,546406566.2,3614630058,8691998.856,2227359132,3614630058,231146394.1,777552960.3,442286560.9,293853232.8,3614630058
 11/11  09:00:00,382855232.4,152491928.1,0,547489863,3999012010,8535384.864,2358391447,3999012010,240242032.1,787731895.1,442286560.9,202455923.4,3999012010
 11/11  10:00:00,379938773.5,58812484.96,0,547948816.4,3871318496,8427044.625,2358391447,3871318496,247800332.7,795749149.1,309600592.6,139969093.2,3871318496
 11/11  11:00:00,379938773.5,24497753.32,0,547836208.2,3726604692,8388215.012,2358391447,3726604692,280152590.5,827988798.8,132685968.3,90943505.35,3726604692
 11/11  12:00:00,379938773.5,632791.7402,0,551032588,3833304066,86299382.51,2358391447,3833304066,305744417.1,853122943.4,132685968.3,83797781.19,3833304066
 11/11  13:00:00,189969386.8,800719.4964,0,552873411.4,3427642107,112279749.2,2161842974,3427642107,258779128.4,805173376,132685968.3,82342335.02,3427642107
 11/11  14:00:00,189969386.8,11073534.21,0,551586773.5,3409096565,112290982.2,2161842974,3409096565,241508991.2,787162611.9,132685968.3,77453708.14,3409096565
 11/11  15:00:00,189969386.8,9943275.544,0,551950498.7,3423499884,112289429.6,2161842974,3423499884,255550138.3,802089366.3,132685968.3,74418107.62,3423499884
 11/11  16:00:00,194951774.6,29063932.89,0,550953871.8,3391121552,86331317.54,2161842974,3391121552,245144157.2,792357406.3,132685968.3,78746698.66,3391121552
 11/11  17:00:00,214914050.5,148418259.5,0,549206132,3560961819,21518415.42,2161842974,3560961819,234012305.2,782638848.3,360256452.5,198500999.7,3560961819
 11/11  18:00:00,74616546.55,231251508.3,0,549743226.4,3623199466,8623232.191,2096326816,3623199466,229768155.4,779511381.7,644910000.3,253851201.4,3623199466
 11/11  19:00:00,74616546.55,0,0,550364982.7,3542912797,8360684.798,2096326816,3542912797,149122277.3,699487260.1,644910000.3,35036643.27,3542912797
 11/11  20:00:00,80771321.23,0,0,552141349.1,3535831974,8360684.798,2096326816,3535831974,222567626.1,774708975.2,556452688.2,22506171.74,3535831974
 11/11  21:00:00,80771321.23,0,0,554056581.2,3460611644,8360684.798,2096326816,3460611644,145432063.8,699488645,556452688.2,35028778.65,3460611644
 11/11  22:00:00,80771321.23,0,0,555593186.5,3431774194,8360684.798,2096326816,3431774194,203515320.3,759108506.9,467995376,22734461.42,3431774194
 11/11  23:00:00,80771321.23,0,0,557963898.3,3301338486,8360684.798,2096326816,3301338486,159166213.3,717130111.6,379538063.8,22465990.87,3301338486
 11/11  24:00:00,80771321.23,0,0,559302386,3276839190,8360684.798,2096326816,3276839190,221785740.9,781088126.9,291080751.6,22359723.1,3276839190
 11/12  01:00:00,80771321.23,0,0,560007901.4,3062952446,8289832.597,2096326816,3062952446,144987605.8,704995507.2,153357479.7,9975553.087,3062952446
 11/12  02:00:00,80771321.23,0,0,561033007.7,3125136602,8289832.597,2096326816,3125136602,206146656.3,767179663.9,153357479.7,9975553.087,3125136602
 11/12  03:00:00,80771321.23,0,0,562311198.9,3081443600,8289832.597,2096326816,3081443600,161175462,723486661,153357479.7,9975553.087,3081443600
 11/12  04:00:00,80771321.23,0,0,563145074.5,3063570184,8289832.597,2096326816,3063570184,142468170.6,705613245.1,153357479.7,9975553.087,3063570184
 11/12  05:00:00,80771321.23,0,0,563952190.6,3113809186,8289832.597,2096326816,3113809186,147671401.2,711623591.8,197586135.8,9975553.087,3113809186
 11/12  06:00:00,80771321.23,0,0,564838089.9,3200155776,8289832.597,2096326816,3200155776,144674779.1,709512869,286043448,9975553.087,3200155776
 11/12  07:00:00,80077175.72,0,0,565430370.2,3420096302,8360684.798,2096326816,3420096302,144892938.2,710323308.4,505796828.3,9975553.087,3420096302
 11/12  08:00:00,72436575.57,0,0,565380971.2,3389382357,8360684.798,2096326816,3389382357,185379259,750760230.3,442286560.9,9975553.087,3389382357
 11/12  09:00:00,69607555.9,0,0,562115549.8,3373515617,8360684.798,2096326816,3373515617,175606961.1,737722510.8,442286560.9,9975553.087,3373515617
 11/12  10:00:00,68546361.68,0,0,557007221.5,3281393570,8360684.798,2096326816,3281393570,222340404.2,779347625.7,309600592.6,9975553.087,3281393570
 11/12  11:00:00,68546361.68,0,0,553910108.7,3120179328,11608097.59,2096326816,3120179328,237890486.5,791655356.3,132685968.3,9975553.087,3120179328
 11/12  12:00:00,68546361.68,0,0,552374998.8,3125331107,8360684.798,2096326816,3125331107,247824788.3,800199787.1,132685968.3,22443177.25,3125331107
 11/12  13:00:00,68546361.68,0,0,551264954.9,3129305678,8360684.798,2096326816,3129305678,252909403.2,804174358.1,132685968.3,22442108.36,3129305678
 11/12  14:00:00,68546361.68,0,0,550963004.6,3120661832,8360684.798,2096326816,3120661832,244567507.8,795530512.4,132685968.3,35303175.66,3120661832
 11/12  15:00:00,68546361.68,0,0,550134826.2,3112015735,8360684.798,2096326816,3112015735,236749589.5,786884415.7,132685968.3,22526088.72,3112015735
 11/12  16:00:00,70827871.94,0,0,550727384.8,3083334490,8360684.798,2096326816,3083334490,205194275,755921659.8,132685968.3,22380098.02,3083334490
 11/12  17:00:00,79285648.97,0,0,552227387.7,3277679561,8360684.798,2096326816,3277679561,162011082.2,714238469.9,360256452.5,22247252.16,3277679561
 11/12  18:00:00,80771321.23,0,0,553589040.7,3549018525,8360684.798,2096326816,3549018525,145849172.5,699438213.2,644910000.3,9975553.087,3549018525
 11/12  19:00:00,80771321.23,0,0,554130043.7,3546807997,8360684.798,2096326816,3546807997,143097641.5,697227685.2,644910000.3,22275280.77,3546807997
 11/12  20:00:00,80771321.23,0,0,553844316.8,3463383434,8360684.798,2096326816,3463383434,148416118,702260434.9,556452688.2,9975553.087,3463383434
 11/12  21:00:00,80771321.23,0,0,554103774.5,3460248199,8360684.798,2096326816,3460248199,145021425.6,699125200.1,556452688.2,22250966.02,3460248199
